id,radius1,lambda1,lambda2,convexity,sphericity,varCurv,intCurv,b1,b2,muK,IK2,varK
3086,-2.7239529300e-01,4.0402663042e-01,3.3725260553e-01,9.9540120614e-01,9.6002051169e-01,5.3160590318e-03,7.9515134233e+00,3.9880000000e-01,3.5130000000e-01,2.5793258584e+00,1.0960072659e-01,7.9978263495e-01
3087,2.5817870515e-01,3.6259008476e-01,3.3143898859e-01,9.9970308569e-01,1.0000000000e+00,3.9455351514e-03,1.1614538015e+01,3.5900000000e-01,3.4070000000e-01,2.1169255260e+00,6.1734789691e-02,5.5548846758e-02
3088,2.8298225958e-01,3.5752970106e-01,3.4057211020e-01,9.9797966913e-01,1.0000000000e+00,2.3359667935e-02,1.1322416822e+01,3.7010000000e-01,3.2630000000e-01,2.0674878150e+00,6.8172578302e-02,7.7164593648e-02
3089,-1.5271946794e-01,3.9924001377e-01,3.4778174437e-01,9.9783833313e-01,9.6549120672e-01,3.8719856348e-03,8.5376237722e+00,4.1910000000e-01,3.2270000000e-01,2.3414315185e+00,9.7341621425e-02,3.9934790484e-01
3090,-1.5975924671e-02,3.8551671226e-01,3.5335559927e-01,9.9841300562e-01,9.8489084210e-01,3.8115986082e-03,1.0411655779e+01,4.0800000000e-01,3.1720000000e-01,2.3580519743e+00,8.4491876637e-02,1.8439801956e-01
3091,7.7054345358e-02,3.5205096407e-01,3.2545199502e-01,9.9939403932e-01,1.0000000000e+00,5.2741049964e-03,1.2008738651e+01,3.4500000000e-01,3.4190000000e-01,2.2319377289e+00,7.5987031327e-02,2.4610554281e-01
3092,-1.9877038051e-02,3.7705728414e-01,3.3986251567e-01,9.9846341790e-01,9.9496377315e-01,6.4318488987e-03,1.0271236372e+01,3.8020000000e-01,3.3260000000e-01,2.6215373629e+00,1.0107492728e-01,5.8507426639e-01
3093,2.8243967233e-01,3.6856839486e-01,3.3375437722e-01,9.9987592158e-01,1.0000000000e+00,4.3194790116e-03,1.1650719478e+01,3.7110000000e-01,3.3640000000e-01,2.0642372405e+00,4.6883929459e-02,2.8619731916e-02
3094,2.7911761612e-01,3.4611566347e-01,3.3015616095e-01,9.9988813419e-01,1.0000000000e+00,1.3872968239e-03,1.2791419537e+01,3.3790000000e-01,3.3540000000e-01,1.9969653131e+00,4.9001432131e-02,0.0000000000e+00
3095,9.1121646388e-02,3.5341958846e-01,3.4285280801e-01,9.9900776688e-01,1.0000000000e+00,4.0065165059e-03,1.0457468877e+01,3.6010000000e-01,3.3490000000e-01,2.6204267134e+00,1.0384896718e-01,4.6528197078e-01
3096,1.0380828718e-01,3.5707078930e-01,3.2987314892e-01,9.9924351040e-01,1.0000000000e+00,1.6948993522e-03,1.1772664327e+01,3.5140000000e-01,3.3530000000e-01,2.4332932024e+00,9.7086684043e-02,4.2192971863e-01
3097,-5.6840213284e-02,3.7946872369e-01,3.1613385121e-01,9.9950099791e-01,9.9579626439e-01,3.6202557042e-03,1.0002253268e+01,3.6690000000e-01,3.4810000000e-01,2.1664019213e+00,7.2779395639e-02,1.7522038401e-01
3098,-2.7100733819e-01,3.8481559769e-01,3.4355617251e-01,9.9834121096e-01,9.8428510609e-01,5.3750129590e-03,9.1317247917e+00,3.9060000000e-01,3.3110000000e-01,2.4694627709e+00,1.1753086344e-01,5.8326289096e-01
3099,2.5520454729e-01,3.5243807390e-01,3.2868317685e-01,9.9957103010e-01,1.0000000000e+00,9.9539107881e-04,1.2948902073e+01,3.4870000000e-01,3.3880000000e-01,2.0561871531e+00,4.5330941058e-02,1.8476029465e-02
3100,-6.7830003561e-02,4.5318149130e-01,4.4082993109e-01,7.8384059351e-01,7.6914821958e-01,6.9756281793e-02,1.6367067266e+01,5.1420000000e-01,2.6210000000e-01,3.0196208611e+00,1.8541467054e-01,4.6443666224e-01
3101,1.6852332042e-01,3.4589060648e-01,3.2943773165e-01,9.9992566560e-01,1.0000000000e+00,7.9268936729e-04,1.2898106652e+01,3.4220000000e-01,3.3630000000e-01,1.9829674358e+00,4.1550569134e-02,0.0000000000e+00
3102,-2.1641553098e-01,3.9137247280e-01,3.3435290989e-01,9.9934831891e-01,9.8421204859e-01,6.9538969020e-03,9.7054777478e+00,3.9470000000e-01,3.3650000000e-01,2.2736755274e+00,9.9954472575e-02,4.9426397778e-01
3103,-5.6296305537e-01,4.3542204383e-01,3.0043475274e-01,9.9556218633e-01,8.7454401761e-01,8.8954880800e-03,4.4913093539e+00,4.0310000000e-01,3.9770000000e-01,2.9233578867e+00,1.9705351969e-01,3.8473614298e-01
3104,2.0203799128e-01,3.5667985181e-01,3.3443934900e-01,9.9963373848e-01,1.0000000000e+00,2.9663304943e-03,1.1535435655e+01,3.6480000000e-01,3.2920000000e-01,2.0567465216e+00,4.6695685341e-02,3.3450066417e-02
3105,-4.0737538130e-01,4.2055109869e-01,3.4325299614e-01,9.9523768056e-01,9.2072273289e-01,6.6367821130e-03,6.2630640496e+00,4.2810000000e-01,3.4690000000e-01,2.7453710350e+00,1.4290443482e-01,4.2470716097e-01
3106,2.5149178787e-01,3.8914098956e-01,3.4188189769e-01,8.7706825937e-01,8.2419930151e-01,3.6050675088e-01,1.0840915837e+01,3.9720000000e-01,3.0960000000e-01,4.1666123660e+00,1.8325975835e-01,9.7850501147e-01
3107,-7.9367463824e-04,3.6883659514e-01,3.3092839284e-01,9.9885415117e-01,1.0000000000e+00,5.8752142405e-03,1.1127184854e+01,3.6950000000e-01,3.4000000000e-01,2.3114265686e+00,6.8291496995e-02,3.9850259630e-01
3108,3.0512764440e-01,3.6919743328e-01,3.2609105964e-01,9.9993951346e-01,1.0000000000e+00,3.0501833753e-03,1.2229240867e+01,3.6450000000e-01,3.4080000000e-01,1.9667088774e+00,4.1106727640e-02,0.0000000000e+00
3109,-2.7577246253e-01,4.0863698422e-01,3.5061194865e-01,9.9737315265e-01,9.4757132211e-01,2.4801199106e-03,7.3986254735e+00,4.3780000000e-01,3.1890000000e-01,2.6428451672e+00,1.1154465813e-01,6.3301533631e-01
3110,-5.6296305537e-01,4.3542204383e-01,3.0043475274e-01,9.9556218633e-01,8.7454401761e-01,8.8954880800e-03,4.4913093539e+00,4.0310000000e-01,3.9770000000e-01,2.9233578867e+00,1.9705351969e-01,3.8473614298e-01
3111,2.5940805166e-01,3.8644728502e-01,3.3171138490e-01,9.9646632954e-01,9.8753930829e-01,2.0781301560e-02,1.0013819532e+01,3.8630000000e-01,3.3680000000e-01,2.1862770874e+00,7.7231481100e-02,1.5638207946e-01
3112,6.4535204954e-03,3.7473358814e-01,3.3579844548e-01,9.9866764953e-01,9.9550261918e-01,2.8093836871e-03,9.7708641861e+00,3.8670000000e-01,3.2330000000e-01,2.5225060520e+00,1.1527619250e-01,6.2226784205e-01
3113,3.1003997995e-01,3.5589729524e-01,3.3708647845e-01,9.9990306847e-01,1.0000000000e+00,1.0269945988e-03,1.3225801707e+01,3.5760000000e-01,3.3070000000e-01,1.9107346628e+00,2.8758425394e-02,0.0000000000e+00
3114,6.3891662191e-02,3.7518835732e-01,3.3354344975e-01,9.9867019748e-01,1.0000000000e+00,1.9817697242e-03,1.0696194106e+01,3.7890000000e-01,3.3120000000e-01,2.3407518961e+00,7.8157981328e-02,1.6531819829e-01
3115,2.8592888290e-01,3.5378717631e-01,3.3146116363e-01,9.9970233495e-01,1.0000000000e+00,1.0931368310e-03,1.2413807173e+01,3.5280000000e-01,3.3480000000e-01,2.0878457655e+00,4.8122724581e-02,2.8861248641e-02
3116,2.6157493956e-01,3.4607481021e-01,3.3459875776e-01,9.9986083140e-01,1.0000000000e+00,8.0663571505e-04,1.3230284199e+01,3.5000000000e-01,3.2830000000e-01,1.9063652011e+00,2.4454596351e-02,0.0000000000e+00
3117,5.2573417239e-02,3.5456287494e-01,3.3512118557e-01,9.9968705945e-01,1.0000000000e+00,7.8732391909e-04,1.1113213083e+01,3.5870000000e-01,3.3320000000e-01,2.1527434708e+00,5.5816227522e-02,8.0183552711e-02
3118,-2.1667977299e-01,3.9866549913e-01,3.4086334221e-01,9.9855870806e-01,9.7126537689e-01,3.7345160794e-03,8.9010828781e+00,4.0270000000e-01,3.3380000000e-01,2.4673974359e+00,1.4818563851e-01,3.8932496075e-01
3119,-1.4852319678e-02,3.6656813149e-01,3.4227064642e-01,9.9887691187e-01,1.0000000000e+00,1.3347114340e-03,1.0867877399e+01,3.7620000000e-01,3.2210000000e-01,2.1996331931e+00,7.1072733382e-02,3.7084893129e-01
3120,3.0001823094e-01,3.6244668304e-01,3.3053015575e-01,9.9965408309e-01,1.0000000000e+00,2.0324493137e-03,1.2979799036e+01,3.6460000000e-01,3.3070000000e-01,2.0425959120e+00,4.5459854773e-02,2.5842289579e-02
3121,6.2034946727e-02,3.5304667712e-01,3.2862559134e-01,9.9983903511e-01,1.0000000000e+00,4.8708175576e-03,1.0589042015e+01,3.4840000000e-01,3.3540000000e-01,2.3469732701e+00,8.8678195392e-02,4.1045767419e-01
3122,1.8443270906e-01,3.5693687776e-01,3.3503683521e-01,9.9921412152e-01,1.0000000000e+00,4.8991332511e-03,1.0357722524e+01,3.6180000000e-01,3.3190000000e-01,2.2300510764e+00,6.6501725064e-02,2.4924526023e-01
3123,1.9743187126e-01,3.4342828060e-01,3.4130605080e-01,9.9990475824e-01,1.0000000000e+00,8.6509129948e-04,1.2440135545e+01,3.4870000000e-01,3.2730000000e-01,2.0747703191e+00,4.7865129167e-02,6.3035865234e-02
3124,-4.3767963964e-02,4.4251316003e-01,4.3354179055e-01,7.4356726485e-01,7.5675472258e-01,1.0837864484e-01,1.9778728766e+01,4.9830000000e-01,2.5760000000e-01,3.8551368976e+00,2.2916173288e-01,8.7296220263e-01
3125,2.3295146210e-01,3.5031865381e-01,3.2936068695e-01,9.9978862002e-01,1.0000000000e+00,9.1294355422e-04,1.2663683998e+01,3.4450000000e-01,3.3700000000e-01,1.9208061508e+00,3.4928696279e-02,0.0000000000e+00
3126,2.3326992583e-01,4.0061534246e-01,3.4271958944e-01,9.0868442768e-01,8.8643735104e-01,6.7024080690e-02,9.9731790531e+00,3.9800000000e-01,3.3690000000e-01,2.8822468541e+00,1.1622979876e-01,8.5738437387e-01
3127,-5.6296305537e-01,4.3542204383e-01,3.0043475274e-01,9.9556218633e-01,8.7454401761e-01,8.8954880800e-03,4.4913093539e+00,4.0310000000e-01,3.9770000000e-01,2.9233578867e+00,1.9705351969e-01,3.8473614298e-01
3128,-2.3845660357e-01,4.0305481275e-01,3.1447183548e-01,9.9688934652e-01,9.6391864913e-01,9.1380125068e-03,7.4843337534e+00,3.8850000000e-01,3.6420000000e-01,2.5938884889e+00,1.1266875415e-01,6.8759811617e-01
3129,2.8814395611e-01,3.7700436461e-01,3.3336575085e-01,9.9869461333e-01,9.9729601440e-01,8.2443057141e-03,1.1066795832e+01,3.8160000000e-01,3.3310000000e-01,2.1117785051e+00,6.1676177544e-02,1.0071247434e-01
3130,6.4262214180e-02,3.5462847009e-01,3.3855672798e-01,9.9943051231e-01,1.0000000000e+00,7.6866135656e-03,1.1152547205e+01,3.5370000000e-01,3.2940000000e-01,2.4868972866e+00,1.0469487705e-01,4.9909431228e-01
3131,1.0959245104e-01,3.4086631616e-01,3.3570861486e-01,9.9971142466e-01,1.0000000000e+00,2.9581310894e-03,1.1711006883e+01,3.4900000000e-01,3.2590000000e-01,2.1682130904e+00,6.0300052350e-02,1.3066054824e-01
3132,2.7742603254e-01,3.4438679748e-01,3.4070633104e-01,9.9978835431e-01,1.0000000000e+00,8.2802028331e-04,1.2731035305e+01,3.5100000000e-01,3.2470000000e-01,1.9316773987e+00,3.8252350965e-02,0.0000000000e+00
3133,-2.1669682835e-01,3.9436614994e-01,3.1017034715e-01,9.9924346886e-01,9.8194866529e-01,8.3931344995e-03,9.2208121104e+00,3.7350000000e-01,3.6500000000e-01,2.3763646824e+00,9.8592801451e-02,2.8486897718e-01
3134,1.8702427031e-01,3.4197533257e-01,3.3316756164e-01,9.9974932281e-01,1.0000000000e+00,9.9535085484e-04,1.1929282981e+01,3.4380000000e-01,3.3500000000e-01,1.9346883084e+00,3.5172510422e-02,0.0000000000e+00
3135,-3.1517368853e-01,4.0128752971e-01,3.0600654822e-01,9.9807100465e-01,9.6689150661e-01,1.5112620383e-03,7.8486527562e+00,3.7930000000e-01,3.6830000000e-01,2.5779565062e+00,1.0659077626e-01,5.8120999879e-01
3136,-2.8677450831e-01,3.9690804032e-01,3.6172605080e-01,9.9702035492e-01,9.6038565923e-01,6.3617749886e-03,8.7654209777e+00,4.3640000000e-01,3.0270000000e-01,2.6208688267e+00,1.4492153581e-01,4.2192971863e-01
3137,1.8575455518e-01,3.4515598330e-01,3.3695283229e-01,9.9992388936e-01,1.0000000000e+00,1.3126072461e-03,1.2488519329e+01,3.4820000000e-01,3.3000000000e-01,2.0454512776e+00,4.3336070606e-02,3.8038884193e-02
3138,7.4394413164e-02,3.6954858239e-01,3.3196274258e-01,9.9922801983e-01,1.0000000000e+00,2.3402346719e-03,1.1176853208e+01,3.5820000000e-01,3.4640000000e-01,2.5156699490e+00,1.2192836880e-01,5.5126192489e-01
3139,1.1660499082e-01,3.7045084786e-01,3.2500354869e-01,9.9916343148e-01,1.0000000000e+00,3.9106079702e-03,1.0150841460e+01,3.6030000000e-01,3.4710000000e-01,2.2457403118e+00,7.9087514139e-02,1.7944692670e-01
3140,2.3919010474e-01,3.4705570126e-01,3.3626603508e-01,9.9957855019e-01,1.0000000000e+00,1.2085896746e-03,1.2680453285e+01,3.4560000000e-01,3.3140000000e-01,1.9594172628e+00,3.8509630682e-02,0.0000000000e+00
3141,6.1001904326e-02,3.6278535289e-01,3.3241032194e-01,9.9954468794e-01,1.0000000000e+00,1.8604565387e-03,1.2071873593e+01,3.5950000000e-01,3.3870000000e-01,2.2105504353e+00,7.4820783267e-02,2.1494988528e-01
3142,-1.8522280241e-02,3.5431672975e-01,3.4782442011e-01,9.9939355232e-01,1.0000000000e+00,2.6664982735e-03,1.0708583430e+01,3.6550000000e-01,3.2020000000e-01,2.3078727570e+00,8.4854588417e-02,5.4727689893e-01
3143,2.6699836806e-01,3.4649431923e-01,3.2900664409e-01,9.9992483398e-01,1.0000000000e+00,2.5763243287e-03,1.2588974228e+01,3.4220000000e-01,3.3400000000e-01,1.9197080678e+00,3.0789027346e-02,0.0000000000e+00
3144,2.9092776824e-01,3.6275222512e-01,3.3957177566e-01,9.9978967480e-01,1.0000000000e+00,5.1986913553e-03,1.2197798999e+01,3.6690000000e-01,3.2910000000e-01,1.9681643234e+00,5.8519103556e-02,0.0000000000e+00
3145,2.2243276443e-01,3.4815968999e-01,3.3851693376e-01,9.9939153514e-01,1.0000000000e+00,1.6133025603e-03,1.1964248828e+01,3.5070000000e-01,3.2870000000e-01,1.9844071744e+00,3.5505025311e-02,0.0000000000e+00
3146,-5.6296305537e-01,4.3542204383e-01,3.0043475274e-01,9.9556218633e-01,8.7454401761e-01,8.8954880800e-03,4.4913093539e+00,4.0310000000e-01,3.9770000000e-01,2.9233578867e+00,1.9705351969e-01,3.8473614298e-01
3147,2.9915064534e-01,3.6543528371e-01,3.3195883122e-01,9.9995540265e-01,1.0000000000e+00,2.4392603468e-03,1.2673274991e+01,3.6540000000e-01,3.3780000000e-01,2.0251264369e+00,4.5865186401e-02,1.2075836252e-02
3148,1.8831436124e-01,3.6807289294e-01,3.3322948049e-01,9.9972494197e-01,1.0000000000e+00,2.7485156006e-03,1.1346803468e+01,3.7240000000e-01,3.3130000000e-01,2.1204179713e+00,5.8630752504e-02,1.1302982732e-01
3149,3.0079905621e-01,3.7654008579e-01,3.3523605661e-01,9.9899689827e-01,9.9922740985e-01,1.0022978197e-02,1.1605634149e+01,3.8580000000e-01,3.2870000000e-01,2.0358851322e+00,5.1115984585e-02,2.6204564666e-02
3150,-2.1004072121e-01,3.9587033375e-01,3.3474331752e-01,9.9863913747e-01,9.7451426501e-01,4.5458913328e-03,8.6032618045e+00,3.9700000000e-01,3.4170000000e-01,2.4171196938e+00,1.1073409446e-01,6.9339451757e-01
3151,1.7619534305e-01,3.4328550286e-01,3.3480508863e-01,9.9955744046e-01,1.0000000000e+00,1.2038939383e-03,1.1704149508e+01,3.4300000000e-01,3.3740000000e-01,2.1402888655e+00,4.5384072325e-02,6.9194541722e-02
3152,-3.3441995633e-01,4.0529100952e-01,3.2951010330e-01,9.9820519819e-01,9.5347713157e-01,2.4832906888e-03,7.2109662738e+00,4.2010000000e-01,3.3180000000e-01,2.7314528384e+00,1.4031267279e-01,4.6033087791e-01
3153,1.3419363088e-01,4.4295583882e-01,3.0857517494e-01,9.9178098604e-01,8.4224964327e-01,1.6726434715e-01,4.0575651037e+00,4.2450000000e-01,3.8470000000e-01,3.2552218098e+00,2.2462993562e-01,6.0306726241e-01
3154,7.9218619359e-02,3.5510892614e-01,3.3835977018e-01,9.9930368980e-01,1.0000000000e+00,5.6148013941e-03,1.2303207609e+01,3.5960000000e-01,3.2960000000e-01,2.1293938966e+00,5.1141734298e-02,6.7745441372e-02
3155,1.0159853259e-01,3.4951344895e-01,3.2866548083e-01,9.9950333436e-01,1.0000000000e+00,5.6648875026e-03,1.1210812092e+01,3.5190000000e-01,3.3000000000e-01,2.1020509078e+00,5.6078087640e-02,2.9935998068e-01
3156,2.7064738240e-01,3.7659425204e-01,3.4317336690e-01,9.9908981182e-01,9.9549334977e-01,5.5896201714e-03,1.0854986772e+01,3.8270000000e-01,3.2800000000e-01,2.0935690382e+00,8.1980855689e-02,8.5496920662e-02
